,date_dt,city_code,district_code,dwell,flow_in,flow_out
11339,2017-07-17,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,1.04,66.084,66.056
11627,2017-07-18,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,1.104,65.05600000000001,65.05600000000001
11829,2017-07-19,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.8279999999999998,58.631999999999984,58.59200000000002
11988,2017-07-20,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.8160000000000001,54.508,54.45600000000002
12061,2017-07-21,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.916,54.52,54.50400000000001
12347,2017-07-22,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.8079999999999998,52.988,52.79999999999999
12641,2017-07-23,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,1.012,57.759999999999984,57.44799999999999
12694,2017-07-24,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,1.124,58.42400000000002,58.412000000000006
13005,2017-07-25,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,1.092,62.24400000000003,62.35199999999998
13088,2017-07-26,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.948,52.27199999999999,52.42
13417,2017-07-27,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.924,53.272,53.08
13646,2017-07-28,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,1.048,53.19200000000001,53.38399999999999
13769,2017-07-29,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.8719999999999999,52.36,52.504
13984,2017-07-30,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,1.064,54.61999999999999,54.65200000000002
14088,2017-07-31,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,1.088,58.68400000000001,58.66
14336,2017-08-01,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,1.024,56.42,56.740000000000016
14556,2017-08-02,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.804,49.25199999999999,49.14800000000001
14701,2017-08-03,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.96,48.288000000000004,48.3
14963,2017-08-04,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.972,50.53600000000001,50.28000000000001
15260,2017-08-05,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.8680000000000001,49.92800000000001,50.176
15460,2017-08-06,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.912,55.43599999999999,54.94400000000001
15527,2017-08-07,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,1.1359999999999997,64.42799999999997,63.992
15778,2017-08-08,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,1.1359999999999997,60.07600000000002,60.02
16024,2017-08-09,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,1.132,60.172,60.69599999999999
16297,2017-08-10,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.908,50.5,50.48
16336,2017-08-11,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.94,50.663999999999994,50.92399999999999
16539,2017-08-12,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.78,49.444,49.228
16839,2017-08-13,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.9320000000000002,52.96400000000001,53.01600000000001
17122,2017-08-14,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.8800000000000001,55.56399999999997,55.23600000000002
17176,2017-08-15,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.996,54.30799999999998,54.60399999999999
17523,2017-08-16,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.928,50.759999999999984,50.792
17652,2017-08-17,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.94,50.004,50.12342800000001
17863,2017-08-18,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,0.8519999999999999,52.79999999999999,52.67600000000001
120,2017-05-23,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.7523999999999997,104.69199999999998,104.78400000000003
252,2017-05-24,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.3884,87.72799999999997,87.92800000000004
551,2017-05-25,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.3743999999999996,88.91200000000003,89.03199999999998
793,2017-05-26,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.5676,95.28799999999997,94.716
818,2017-05-27,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.8476,112.78399999999996,112.46800000000002
1164,2017-05-28,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.8028000000000004,108.93600000000004,109.06399999999998
1256,2017-05-29,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.6992,105.06399999999998,105.99200000000003
1458,2017-05-30,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.4808,88.82799999999996,88.76399999999997
1752,2017-05-31,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.3128,85.20000000000003,85.33199999999998
1927,2017-06-01,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.3072000000000004,86.1,86.23599999999998
2103,2017-06-02,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.24,84.7,84.65599999999998
2350,2017-06-03,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.492,89.04799999999999,88.98400000000002
2504,2017-06-04,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.6376,91.564,91.656
2817,2017-06-05,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.6208,102.82799999999999,102.73200000000006
3006,2017-06-06,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.7019999999999995,123.08400000000003,123.37200000000004
3089,2017-06-07,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.33408,103.16159999999994,103.16159999999994
3422,2017-06-08,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.24672,99.97920000000002,100.02480000000006
3579,2017-06-09,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.41472,92.18879999999999,92.35920000000004
3744,2017-06-10,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.33576,102.0624,101.89680000000004
3912,2017-06-11,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.5592000000000006,114.1704,114.22319999999999
4258,2017-06-12,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.7876799999999995,136.45440000000002,136.60080000000002
4369,2017-06-13,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.76248,130.18800000000002,130.19040000000004
4610,2017-06-14,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.50376,107.40000000000003,107.64240000000001
4784,2017-06-15,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.350879999999999,103.25760000000005,103.56720000000004
5079,2017-06-16,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.37776,103.12560000000005,102.91919999999996
5202,2017-06-17,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.3492000000000006,104.04720000000003,103.65120000000002
5456,2017-06-18,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.4970399999999997,106.33439999999996,106.28640000000004
5615,2017-06-19,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.65664,122.16480000000001,121.7832
5823,2017-06-20,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.9741599999999995,141.16319999999996,140.49359999999996
6083,2017-06-21,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.997679999999999,138.4032,138.23999999999998
6137,2017-06-22,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.9573599999999987,138.288,139.14240000000004
6403,2017-06-23,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.557519999999999,110.93040000000005,110.77199999999996
6727,2017-06-24,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.4164,107.44559999999998,107.60639999999998
6864,2017-06-25,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.71544,118.75440000000003,118.70160000000001
7070,2017-06-26,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,3.100159999999999,143.75039999999993,143.31360000000006
7334,2017-06-27,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,3.03968,138.67199999999997,138.73439999999997
7446,2017-06-28,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.61968,114.75119999999995,114.35280000000003
7718,2017-06-29,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.5692799999999996,112.88640000000001,112.90080000000003
7850,2017-06-30,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.5927999999999995,111.05279999999999,111.4608
8145,2017-07-01,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.6499199999999994,114.09600000000003,113.77440000000001
8324,2017-07-02,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.8548799999999996,125.12880000000004,125.17440000000002
8424,2017-07-03,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,3.276560000000001,152.02799999999996,151.52640000000005
8708,2017-07-04,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,3.1354400000000004,143.47679999999994,143.39760000000004
8926,2017-07-05,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.618,113.93040000000005,113.91839999999993
9046,2017-07-06,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.618,115.64160000000001,115.37040000000005
9334,2017-07-07,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.66,112.56959999999998,112.37039999999996
9393,2017-07-08,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.72132,118.512,118.33319999999999
9717,2017-07-09,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.7826400000000007,124.45440000000002,124.29600000000002
9801,2017-07-10,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,3.113600000000001,127.43599999999998,128.02799999999996
10177,2017-07-11,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,3.054799999999999,131.01999999999998,130.73200000000003
10261,2017-07-12,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.562,110.83999999999996,111.03200000000001
10561,2017-07-13,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.562,109.05600000000004,109.42799999999998
10631,2017-07-14,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.6376,108.516,108.26399999999997
10830,2017-07-15,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.4863999999999997,105.69200000000002,105.45999999999997
11074,2017-07-16,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.6096000000000004,115.77200000000003,115.58000000000004
11282,2017-07-17,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,3.054799999999999,130.96800000000002,130.29600000000005
11560,2017-07-18,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,3.08,127.82400000000004,127.84000000000003
11720,2017-07-19,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.6684,104.95600000000002,105.24800000000002
11864,2017-07-20,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.5144,104.92399999999996,104.592
12079,2017-07-21,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.4752,104.74399999999996,104.88799999999996
12402,2017-07-22,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.573200000000001,107.11999999999998,107.13599999999998
12511,2017-07-23,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.8868,119.39599999999996,119.54000000000003
12685,2017-07-24,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,3.0576000000000003,129.23599999999993,128.94799999999998
12906,2017-07-25,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.9287999999999994,125.16400000000006,125.58400000000002
13181,2017-07-26,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.6684,109.8,109.28400000000003
13266,2017-07-27,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.5983999999999994,113.26799999999996,113.23600000000002
13643,2017-07-28,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.786,112.24400000000004,112.42399999999998
13765,2017-07-29,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.8196000000000003,112.40800000000002,112.204
13886,2017-07-30,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.8364,116.15200000000004,115.40399999999998
14089,2017-07-31,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,3.0072,127.78800000000004,127.64799999999997
14341,2017-08-01,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.9568000000000003,121.61200000000002,121.34000000000003
14615,2017-08-02,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.6292,108.136,108.39599999999996
14850,2017-08-03,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.5872000000000006,103.616,103.992
15081,2017-08-04,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.5983999999999994,105.48800000000004,105.29999999999997
15179,2017-08-05,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.5928,103.904,104.06799999999996
15343,2017-08-06,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.6096000000000004,115.22800000000002,114.756
15521,2017-08-07,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,3.2199999999999998,134.27200000000005,133.65200000000007
15877,2017-08-08,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,3.2536,132.71599999999998,132.56000000000003
15947,2017-08-09,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.7104,137.984,138.60399999999998
16316,2017-08-10,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.3799999999999994,114.70799999999998,115.38399999999996
16407,2017-08-11,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.36,113.90400000000004,114.13600000000004
16574,2017-08-12,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.36,111.84000000000003,112.14
16746,2017-08-13,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.5,117.45999999999998,117.23600000000003
16995,2017-08-14,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.7239999999999998,129.26,128.92
17211,2017-08-15,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.7920000000000003,129.19999999999993,128.67600000000002
17405,2017-08-16,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.372,116.66799999999998,116.68000000000004
17639,2017-08-17,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.28,112.68399999999998,113.04799999999994
17903,2017-08-18,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,2.648,116.572,116.20800000000004
166,2017-05-23,0ae011769ad316b0bb0aec3297f89b81,23bacd9149538aaa4fc57c0f0f2df54c,3.1160000000000005,154.88400000000004,155.84399999999997
266,2017-05-24,0ae011769ad316b0bb0aec3297f89b81,23bacd9149538aaa4fc57c0f0f2df54c,2.784,135.73600000000002,136.00000000000003
480,2017-05-25,0ae011769ad316b0bb0aec3297f89b81,23bacd9149538aaa4fc57c0f0f2df54c,2.616,131.37200000000007,131.58799999999997
612,2017-05-26,0ae011769ad316b0bb0aec3297f89b81,23bacd9149538aaa4fc57c0f0f2df54c,2.9880000000000004,158.38799999999995,156.92000000000004
846,2017-05-27,0ae011769ad316b0bb0aec3297f89b81,23bacd9149538aaa4fc57c0f0f2df54c,3.7200000000000006,176.4519999999999,174.93599999999992
1220,2017-05-28,0ae011769ad316b0bb0aec3297f89b81,23bacd9149538aaa4fc57c0f0f2df54c,3.4360000000000013,165.54800000000003,165.13200000000006
1377,2017-05-29,0ae011769ad316b0bb0aec3297f89b81,23bacd9149538aaa4fc57c0f0f2df54c,3.388,170.75600000000003,172.61999999999995
1551,2017-05-30,0ae011769ad316b0bb0aec3297f89b81,23bacd9149538aaa4fc57c0f0f2df54c,2.516,137.42799999999997,138.128
